Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,MathScore,ReadingScore,WritingScore,MathPass
185,1,3,1,1,1,0.2137766107235272,0.9116432093931467,0.7533317049967335,1
186,1,3,4,1,1,0.8056559934993096,0.23004184932112992,-0.030594466456585978,1
187,1,4,4,0,0,-0.0492808927323761,-0.9968405988085002,-1.0758293617276786,0
188,0,1,1,0,1,-0.37810277205225523,-0.042598694707676785,0.16538707640674388,0
189,1,1,1,0,1,-0.5096315237802068,-0.9286804628012986,-0.7491934569554621,0
190,1,1,5,0,1,-2.2195052962435784,-2.6326838629813403,-2.709008885588761,0
191,1,2,2,0,1,-0.9042177789640617,-0.9968405988085002,-1.4024652664998951,0
192,1,2,4,0,0,0.01648348313159972,-0.6560399187724919,-0.3572303712288024,0
193,1,4,4,1,1,1.1344778728191887,1.3206040254363567,0.8839860669056201,1
194,1,2,1,1,1,0.279540986587503,0.843483073385945,0.2307142573611872,1
195,1,2,4,1,1,-0.7069246513721343,-0.9968405988085002,-1.0105021807732353,0
196,0,3,2,0,0,-1.7591546651957475,-0.31523923873648346,-0.09592164741102926,0
197,0,0,3,0,1,-1.6276259134677957,-0.31523923873648346,-0.487884733137689,0
198,1,3,2,1,1,1.5948285038670194,0.5026823933499366,0.7533317049967335,1
199,0,3,5,0,1,-1.233039658283941,-1.3376412788445087,-1.3371380855454518,0
200,1,1,5,1,0,0.01648348313159972,-0.042598694707676785,-0.487884733137689,0
201,0,1,5,1,1,-0.7726890272361101,-1.2013210068301052,-1.0758293617276786,0
202,1,2,5,0,0,0.14801223485955137,0.5708425293571383,0.4920229811789603,0
203,1,1,0,1,0,0.7398916176353337,0.23004184932112992,0.29604143831563046,1
204,1,1,2,1,1,0.8056559934993096,-0.38339937474368513,-0.16124882836547255,1
205,1,2,1,0,1,-1.6933902893317716,-1.882922366902122,-1.859755533180998,0
206,0,4,1,1,0,0.9371847452272613,1.4569242974507601,1.9292209621767127,1
207,0,4,4,1,1,0.5425984900434063,0.7753229373787432,0.622677343087847,1
208,1,3,1,1,1,0.9371847452272613,0.7071628013715416,0.8839860669056201,1
209,0,1,5,1,1,0.14801223485955137,1.1842837534219532,0.7533317049967335,0
210,1,1,5,1,1,0.7398916176353337,-0.17891896672208013,-0.16124882836547255,1
211,1,3,2,1,1,0.47683411417943045,-0.9968405988085002,-0.22657600931991584,1
212,1,1,2,1,1,0.674127241771358,0.5708425293571383,-0.09592164741102926,1
213,1,2,0,1,0,0.6083628659073821,0.7753229373787432,0.8839860669056201,1
214,0,3,2,1,1,-0.5753958996441827,0.025561441299524888,-0.16124882836547255,0
215,0,3,3,1,1,1.2660066245471404,1.3887641614435584,1.341276333586723,1
216,0,1,1,1,0,1.1344778728191887,1.661404705472365,1.6679122383589395,1
217,1,0,2,0,1,-0.7069246513721343,-1.1331608708229035,-1.2064837236365653,0
218,1,3,1,1,1,-0.0492808927323761,-0.8605203267940968,-0.8798478188643487,0
219,1,0,2,1,0,0.279540986587503,0.6390026653643399,0.36136861927007374,1
220,1,2,5,1,1,-0.6411602755081585,-0.7242000547796935,-1.4677924474543385,0
221,1,2,0,0,1,0.01648348313159972,-0.042598694707676785,-0.2919031902743591,0
222,0,1,2,1,1,0.279540986587503,0.23004184932112992,0.4920229811789603,1
223,1,4,5,1,0,2.186707886642802,2.070365521515575,1.7985666002678262,1
224,1,2,2,1,1,1.0029491210912371,0.4345222573427349,0.2307142573611872,1
225,1,3,0,1,0,1.6605928797309952,1.86588511349397,1.537257876450053,1
226,0,3,0,0,0,-1.1015109065559892,0.36636212133553325,0.9493132478600633,0
227,0,3,4,1,1,1.0029491210912371,1.04796348140755,1.341276333586723,1
228,0,3,2,0,0,-0.7726890272361101,-0.45155951075088685,0.10005989545230061,0
229,1,0,2,0,1,-0.9042177789640617,-1.8147622308949203,-1.6637739903176683,0
230,1,0,0,0,1,0.08224785899557555,-0.5878797827652902,-1.141156542682122,0
231,1,3,3,1,1,0.4110697383154546,0.025561441299524888,-0.030594466456585978,1
232,1,4,0,1,0,0.8714203693632854,-0.042598694707676785,-0.16124882836547255,1
233,1,1,3,1,1,0.8056559934993096,0.9116432093931467,0.4920229811789603,1
234,0,4,5,1,0,1.5948285038670194,1.1842837534219532,1.1452947907233932,1
235,0,4,2,1,1,-0.18080964446032774,0.7753229373787432,0.29604143831563046,0
236,1,0,0,1,1,-0.0492808927323761,-0.38339937474368513,-0.8145206379099055,0
237,1,3,0,0,1,0.08224785899557555,-0.7923601907868952,-0.4225575521832457,0
238,1,2,2,1,0,-1.4960971617398442,-1.678441958880517,-1.7944283522265547,0
239,1,1,2,1,1,-1.56186153760382,-1.4058014148517102,-1.7944283522265547,0
240,1,1,5,1,0,-0.9699821548280376,-1.678441958880517,-1.2718109045910084,0
241,1,2,2,0,1,-1.233039658283941,-1.473961550858912,-1.4677924474543385,0
242,1,2,4,1,1,0.08224785899557555,-0.17891896672208013,-0.6838662760010189,0
243,1,2,4,0,1,0.2137766107235272,-0.38339937474368513,-0.4225575521832457,1
244,1,2,4,0,1,0.4110697383154546,0.16188171331392823,-0.030594466456585978,1
245,0,1,2,1,0,-1.167275282419965,-0.5197196467580885,-0.5532119140921323,0
246,1,1,0,1,1,0.01648348313159972,0.09372157730672656,-0.4225575521832457,0
247,0,2,2,0,0,-0.7726890272361101,0.36636212133553325,0.034732714497857316,0
248,0,1,1,0,1,-0.5753958996441827,-0.6560399187724919,-0.2919031902743591,0
249,0,1,4,1,0,0.7398916176353337,1.4569242974507601,1.4719306954956097,1
250,1,2,2,1,1,-1.167275282419965,-1.473961550858912,-1.7291011712721116,0
251,1,2,5,1,1,-0.5096315237802068,-1.0650007348157018,-1.141156542682122,0
252,0,2,1,0,1,0.3453053624514788,1.7977249774867683,1.6679122383589395,1
253,0,2,3,0,0,0.08224785899557555,0.9116432093931467,0.7533317049967335,0
254,1,4,2,1,0,1.1344778728191887,0.6390026653643399,0.36136861927007374,1
255,0,3,3,1,0,0.8714203693632854,0.9798033454003483,1.9292209621767127,1
256,1,3,1,1,1,0.8056559934993096,0.23004184932112992,0.29604143831563046,1
257,1,2,5,0,1,-0.6411602755081585,-0.6560399187724919,-1.2064837236365653,0
258,1,1,4,1,0,0.9371847452272613,0.843483073385945,0.9493132478600633,1
259,0,2,1,1,0,-0.3123383961882794,0.025561441299524888,0.6880045240422902,0
260,1,3,5,1,1,0.01648348313159972,0.09372157730672656,-0.09592164741102926,0
261,0,1,2,1,1,-0.44386714791623105,0.23004184932112992,-0.030594466456585978,0
262,0,2,1,1,0,0.2137766107235272,0.7753229373787432,1.0146404288145066,1
263,0,4,4,1,0,0.6083628659073821,1.7295648414795668,1.8638937812222693,1
264,0,2,4,1,0,0.47683411417943045,1.3887641614435584,1.0146404288145066,1
265,1,2,1,1,1,-0.5753958996441827,-0.5878797827652902,-0.8798478188643487,0
267,0,1,5,0,1,-1.2988040341479168,-0.7242000547796935,-0.945174999818792,0
268,0,2,0,0,1,-0.44386714791623105,0.6390026653643399,0.622677343087847,0
269,1,2,4,0,0,0.9371847452272613,0.9798033454003483,1.1452947907233932,1
270,0,3,5,1,1,-1.167275282419965,-0.7242000547796935,-0.3572303712288024,0
271,1,2,2,1,0,0.9371847452272613,0.9798033454003483,0.9493132478600633,1
272,1,1,3,1,0,1.0029491210912371,0.7753229373787432,0.2307142573611872,1
273,1,4,1,1,0,1.4632997521390678,-0.042598694707676785,0.5573501621334036,1
274,0,4,1,1,0,1.8578860073229226,2.070365521515575,2.059875324085599,1
275,1,0,4,1,1,-0.44386714791623105,-1.3376412788445087,-1.6637739903176683,0
276,1,0,1,1,1,-0.6411602755081585,-2.087402774923727,-1.859755533180998,0
277,0,3,5,1,1,-0.5096315237802068,-0.5878797827652902,-0.6838662760010189,0
278,0,3,3,0,0,-0.18080964446032774,0.4345222573427349,0.9493132478600633,0
279,1,3,2,1,1,0.9371847452272613,0.23004184932112992,0.10005989545230061,1
280,0,1,2,0,0,-1.6933902893317716,-0.8605203267940968,-0.8798478188643487,0
281,1,2,2,0,1,0.279540986587503,-0.2470791027292818,-0.2919031902743591,1
282,0,0,1,0,0,0.279540986587503,0.4345222573427349,0.8186588859511768,1
283,0,2,2,1,0,0.8056559934993096,2.070365521515575,2.059875324085599,1
284,0,2,2,1,1,-0.5096315237802068,-0.5197196467580885,-0.5532119140921323,0
285,1,2,0,1,0,-0.44386714791623105,-0.45155951075088685,-0.3572303712288024,0
286,1,3,4,0,1,-0.7726890272361101,-0.9286804628012986,-0.8798478188643487,0
287,1,2,0,0,0,0.08224785899557555,-0.5197196467580885,-0.2919031902743591,0
288,0,2,4,1,1,0.8714203693632854,0.9116432093931467,0.6880045240422902,1
289,1,3,4,1,0,2.120943510778826,1.4569242974507601,1.7332394193133829,1
290,0,4,5,0,0,-1.233039658283941,-1.2013210068301052,-0.8798478188643487,0
291,1,1,1,0,1,-0.37810277205225523,-0.31523923873648346,-0.5532119140921323,0
292,0,4,4,0,1,-1.233039658283941,-0.5878797827652902,-1.141156542682122,0
293,0,2,4,1,1,0.2137766107235272,-0.042598694707676785,-0.030594466456585978,1
294,0,0,0,1,1,-0.5096315237802068,0.09372157730672656,0.034732714497857316,0
295,0,3,5,1,1,-1.0357465306920135,-0.5197196467580885,-0.09592164741102926,0
296,1,0,2,1,0,0.2137766107235272,-0.042598694707676785,-0.09592164741102926,1
297,1,2,5,0,1,-0.0492808927323761,-0.11075883071487846,-0.2919031902743591,0
298,1,2,0,1,1,1.5290641280030437,0.4345222573427349,0.622677343087847,1
299,1,2,0,1,1,0.14801223485955137,-0.2470791027292818,-0.6185390950465756,0
300,0,3,1,1,1,-0.7726890272361101,-0.9286804628012986,-1.0758293617276786,0
301,1,1,4,0,0,0.9371847452272613,0.5026823933499366,0.622677343087847,1
302,0,3,4,0,1,0.279540986587503,0.9798033454003483,1.07996760976895,1
303,0,2,1,1,0,0.01648348313159972,0.36636212133553325,0.4920229811789603,0
304,1,1,0,1,1,0.08224785899557555,-0.31523923873648346,-0.487884733137689,0
305,1,2,4,0,1,-1.3645684100118924,-1.473961550858912,-1.598446809363225,0
306,1,2,4,0,1,-0.18080964446032774,-0.5197196467580885,-0.8798478188643487,0
307,0,2,5,1,0,-0.24657402032430356,0.09372157730672656,0.10005989545230061,0
308,0,2,0,1,0,0.47683411417943045,1.3887641614435584,1.7332394193133829,1
309,0,2,5,1,1,-0.0492808927323761,0.09372157730672656,-0.030594466456585978,0
310,0,4,4,1,1,0.8056559934993096,0.7753229373787432,0.622677343087847,1
311,1,2,1,1,0,1.331771000411116,0.7753229373787432,0.622677343087847,1
312,0,3,5,1,1,0.2137766107235272,1.252443889429155,1.07996760976895,1
313,0,1,4,1,1,-1.167275282419965,-1.4058014148517102,-1.141156542682122,0
314,1,4,3,1,0,2.186707886642802,2.0022053855083732,1.8638937812222693,1
315,0,3,4,1,0,0.47683411417943045,0.2982019853283316,0.622677343087847,1
316,0,2,0,1,1,0.2137766107235272,0.9798033454003483,0.42669580022451703,1
317,1,2,1,0,0,0.8056559934993096,0.16188171331392823,0.4920229811789603,1
318,1,3,0,1,1,1.726357255594971,0.4345222573427349,0.6880045240422902,1
319,0,3,4,1,1,1.9894147590508744,2.070365521515575,1.8638937812222693,1
320,1,4,5,0,0,1.1344778728191887,0.9798033454003483,0.5573501621334036,1
321,0,3,5,0,1,-0.7069246513721343,0.09372157730672656,0.10005989545230061,0
322,0,1,2,0,1,0.279540986587503,0.7753229373787432,0.622677343087847,1
323,0,2,4,1,1,-0.44386714791623105,0.23004184932112992,-0.030594466456585978,0
324,0,1,4,1,0,-0.37810277205225523,0.36636212133553325,0.622677343087847,0
325,1,2,3,0,0,0.8714203693632854,1.04796348140755,1.0146404288145066,1
326,1,2,5,1,1,-0.5096315237802068,-1.6102818228733153,-1.2064837236365653,0
327,0,1,0,0,1,-0.5096315237802068,0.025561441299524888,0.29604143831563046,0
328,1,0,0,0,1,-0.7069246513721343,-1.5421216868661136,-1.598446809363225,0
329,0,3,2,1,0,1.6605928797309952,1.661404705472365,2.059875324085599,1
330,1,0,0,1,0,0.2137766107235272,-0.17891896672208013,0.16538707640674388,1
331,0,2,2,1,1,-0.18080964446032774,0.7753229373787432,0.5573501621334036,0
332,1,3,5,1,0,-0.838453403100086,-1.269481142837307,-0.8145206379099055,0
333,0,2,0,1,0,-1.2988040341479168,-0.7242000547796935,-0.6185390950465756,0
334,1,2,2,1,1,-0.3123383961882794,-0.9286804628012986,-1.2064837236365653,0
335,1,3,4,1,1,-0.11504526859635192,-0.8605203267940968,-0.6185390950465756,0
336,0,2,5,1,1,-0.0492808927323761,0.7071628013715416,0.7533317049967335,0
337,0,3,2,1,1,1.9894147590508744,2.070365521515575,1.7985666002678262,1
338,1,2,1,1,1,0.2137766107235272,0.36636212133553325,-0.030594466456585978,1
339,0,1,2,1,1,0.674127241771358,0.7071628013715416,0.42669580022451703,1
340,0,1,2,1,0,-0.44386714791623105,-0.2470791027292818,0.16538707640674388,0
341,1,2,2,1,0,1.792121631458947,0.7071628013715416,1.07996760976895,1
342,0,1,2,1,0,-0.18080964446032774,0.7753229373787432,1.2106219716778366,0
343,1,2,5,0,0,-1.6276259134677957,-2.0192426389165252,-1.9250827141354414,0
344,1,3,5,1,1,0.08224785899557555,-0.11075883071487846,-0.2919031902743591,0
345,0,1,4,0,1,-0.9042177789640617,-0.5878797827652902,-0.7491934569554621,0
346,0,1,5,0,1,-0.0492808927323761,0.5026823933499366,0.4920229811789603,0
347,0,2,0,0,1,-1.7591546651957475,-1.5421216868661136,-1.6637739903176683,0
348,1,1,2,1,1,-0.44386714791623105,-0.8605203267940968,-0.6838662760010189,0
349,0,0,5,1,1,-0.44386714791623105,0.16188171331392823,-0.09592164741102926,0
350,1,2,2,0,0,0.3453053624514788,0.2982019853283316,-0.09592164741102926,1
351,0,2,5,1,0,0.14801223485955137,0.36636212133553325,1.07996760976895,0
352,1,0,2,0,0,-1.167275282419965,-0.9968405988085002,-1.141156542682122,0
353,0,2,3,1,1,-0.7069246513721343,-0.6560399187724919,-0.16124882836547255,0
354,0,4,5,1,1,-0.18080964446032774,0.5026823933499366,-0.030594466456585978,0
355,1,3,4,1,0,1.4632997521390678,1.7977249774867683,1.8638937812222693,1
356,0,2,2,1,1,0.8714203693632854,0.7071628013715416,0.9493132478600633,1
357,0,3,0,1,1,0.08224785899557555,-0.2470791027292818,0.034732714497857316,0
358,0,2,0,1,1,-0.7069246513721343,-0.11075883071487846,0.29604143831563046,0
359,0,1,4,0,0,-0.6411602755081585,0.16188171331392823,0.2307142573611872,0
360,0,2,5,0,1,-1.1015109065559892,-0.7923601907868952,-0.7491934569554621,0
361,0,1,4,0,0,-1.6276259134677957,-0.5878797827652902,-0.487884733137689,0
362,0,1,0,1,1,0.279540986587503,0.4345222573427349,0.622677343087847,1
363,1,1,0,0,1,-0.5753958996441827,-0.5197196467580885,-0.4225575521832457,0
364,0,2,2,1,1,-1.4960971617398442,-0.7923601907868952,-0.945174999818792,0
365,0,2,3,0,1,-1.233039658283941,-0.2470791027292818,-0.4225575521832457,0
366,1,3,4,0,1,-1.4303327858758683,-0.5878797827652902,-0.8145206379099055,0
367,0,3,4,0,1,0.2137766107235272,0.2982019853283316,0.16538707640674388,1
368,1,1,5,0,0,0.5425984900434063,1.3206040254363567,0.9493132478600633,1
369,0,3,4,1,1,-0.11504526859635192,-0.45155951075088685,0.034732714497857316,0
370,1,1,4,1,1,-0.7069246513721343,-1.473961550858912,-1.4024652664998951,0
371,1,2,1,1,0,1.2002422486831645,1.252443889429155,1.2106219716778366,1
372,0,2,0,1,1,-0.5753958996441827,-0.2470791027292818,-0.030594466456585978,0
373,1,3,5,1,0,1.331771000411116,1.04796348140755,1.1452947907233932,1
374,0,0,4,1,1,0.08224785899557555,1.1161236174147517,0.8839860669056201,0
375,1,4,4,0,0,1.2660066245471404,0.6390026653643399,0.42669580022451703,1
376,1,4,2,1,0,0.6083628659073821,-0.2470791027292818,-0.030594466456585978,1
377,1,1,1,1,0,1.0687134969552128,0.2982019853283316,0.29604143831563046,1
378,1,2,5,0,1,-2.548327175563457,-3.4506054950677605,-3.427607876087637,0
379,0,4,5,1,1,-0.0492808927323761,0.23004184932112992,0.16538707640674388,0
380,1,0,4,1,0,0.6083628659073821,0.6390026653643399,0.36136861927007374,1
381,1,2,0,1,0,1.331771000411116,1.1842837534219532,1.07996760976895,1
382,0,2,2,0,1,-1.8249190410597234,-0.9286804628012986,-1.0105021807732353,0
383,0,3,4,1,1,-0.5753958996441827,-0.5197196467580885,-0.2919031902743591,0
384,1,0,4,1,1,-0.6411602755081585,-0.6560399187724919,-0.8798478188643487,0
385,0,1,5,1,0,-0.7069246513721343,0.2982019853283316,0.4920229811789603,0
386,1,2,0,1,0,2.186707886642802,1.1161236174147517,1.2106219716778366,1
387,0,3,2,0,1,0.01648348313159972,0.09372157730672656,0.36136861927007374,0
388,0,3,1,0,1,-0.5096315237802068,-0.2470791027292818,-0.16124882836547255,0
389,0,4,0,1,0,-0.9042177789640617,-0.9286804628012986,-0.6838662760010189,0
390,0,1,5,0,1,-1.2988040341479168,-0.31523923873648346,-0.6838662760010189,0
391,0,1,4,1,0,-2.8771490548833363,-2.360043318952534,-2.055737076044328,0
392,0,3,0,1,1,1.2660066245471404,1.252443889429155,1.4066035145411664,1
393,1,0,5,1,1,1.2002422486831645,0.23004184932112992,-0.16124882836547255,1
394,0,3,5,0,0,0.47683411417943045,0.9116432093931467,0.8839860669056201,1
395,1,2,2,0,0,0.5425984900434063,0.16188171331392823,0.034732714497857316,1
396,1,1,0,1,1,1.5290641280030437,1.1842837534219532,0.622677343087847,1
397,0,3,1,1,1,-0.5753958996441827,-0.11075883071487846,-0.030594466456585978,0
398,0,4,5,0,1,1.331771000411116,1.252443889429155,0.9493132478600633,1
399,1,4,5,0,1,-0.7726890272361101,-1.1331608708229035,-1.4677924474543385,0
400,1,2,5,1,1,0.9371847452272613,0.2982019853283316,0.5573501621334036,1
401,0,2,5,1,0,-0.24657402032430356,-0.11075883071487846,0.2307142573611872,0
402,1,4,1,1,1,2.186707886642802,1.5932445694651634,1.7332394193133829,1
403,0,1,1,1,0,-1.2988040341479168,-0.6560399187724919,-0.2919031902743591,0
404,1,3,2,1,0,0.8056559934993096,0.5708425293571383,0.622677343087847,1
405,0,3,3,1,0,1.4632997521390678,2.0022053855083732,2.059875324085599,1
406,0,1,1,0,1,-1.2988040341479168,-1.2013210068301052,-1.3371380855454518,0
407,1,1,2,0,1,-0.7069246513721343,-0.7923601907868952,-1.3371380855454518,0
408,0,1,1,0,0,0.08224785899557555,1.5250844334579616,1.6025850574044962,0
409,0,1,4,1,0,1.2660066245471404,1.661404705472365,1.4719306954956097,1
410,0,0,5,1,1,-1.167275282419965,-1.6102818228733153,-1.0758293617276786,0
411,0,1,2,1,1,-0.838453403100086,0.09372157730672656,0.034732714497857316,0
412,1,1,4,0,0,-0.7726890272361101,-1.3376412788445087,-1.141156542682122,0
413,1,2,5,1,1,0.6083628659073821,0.36636212133553325,-0.030594466456585978,1
414,0,4,4,1,1,1.0029491210912371,2.070365521515575,1.537257876450053,1
415,1,0,4,0,0,0.47683411417943045,0.16188171331392823,0.10005989545230061,1
416,0,3,0,0,1,-0.9699821548280376,0.5708425293571383,0.29604143831563046,0
417,1,0,0,0,0,-0.37810277205225523,-0.17891896672208013,-0.6185390950465756,0
418,0,0,2,1,1,-0.3123383961882794,0.16188171331392823,0.2307142573611872,0
419,1,4,1,0,1,0.674127241771358,0.23004184932112992,0.16538707640674388,1
420,0,1,2,0,1,-2.3510340479715297,-1.7466020948877186,-1.598446809363225,0
421,1,3,0,0,0,0.674127241771358,0.36636212133553325,0.5573501621334036,1
422,0,2,4,0,1,-2.4825627996994815,-1.882922366902122,-1.7291011712721116,0
423,1,2,2,1,1,0.279540986587503,-0.31523923873648346,-0.487884733137689,1
424,0,3,0,1,0,0.14801223485955137,0.9798033454003483,0.8186588859511768,0
425,1,1,4,1,0,0.14801223485955137,-0.11075883071487846,-0.2919031902743591,0
426,0,1,2,0,1,-2.3510340479715297,-2.360043318952534,-2.055737076044328,0
427,1,1,4,0,1,-0.3123383961882794,-0.6560399187724919,-1.0758293617276786,0
428,0,2,1,1,0,0.9371847452272613,0.36636212133553325,1.0146404288145066,1
429,1,3,0,1,0,0.6083628659073821,-0.31523923873648346,-0.030594466456585978,1
430,0,2,1,0,1,-0.11504526859635192,1.04796348140755,0.8186588859511768,0
431,0,2,4,1,1,-0.5096315237802068,-0.17891896672208013,-0.22657600931991584,0
432,1,2,3,1,0,0.47683411417943045,-0.042598694707676785,0.034732714497857316,1
433,1,1,2,1,0,1.397535376275092,0.843483073385945,1.0146404288145066,1
434,1,0,2,1,0,0.2137766107235272,0.09372157730672656,-0.09592164741102926,1
435,1,3,4,1,1,1.331771000411116,1.1161236174147517,1.07996760976895,1
436,1,4,2,1,0,2.186707886642802,1.7295648414795668,1.27594915263228,1
437,0,3,1,1,1,0.3453053624514788,0.36636212133553325,0.29604143831563046,1
438,1,2,3,0,0,0.279540986587503,0.7753229373787432,0.16538707640674388,1
439,1,3,4,1,0,1.0687134969552128,0.5708425293571383,0.5573501621334036,1
440,1,1,4,0,1,-0.6411602755081585,-1.269481142837307,-1.4024652664998951,0
441,1,1,4,1,0,1.8578860073229226,1.4569242974507601,1.9292209621767127,1
442,1,4,0,1,0,1.4632997521390678,1.04796348140755,1.0146404288145066,1
443,0,3,0,0,1,-1.4303327858758683,-0.8605203267940968,-0.6838662760010189,0
444,1,3,2,0,0,-1.167275282419965,-1.2013210068301052,-0.8145206379099055,0
445,1,2,3,1,1,-0.37810277205225523,-0.6560399187724919,-0.8145206379099055,0
446,1,0,1,0,1,0.8056559934993096,0.9116432093931467,0.622677343087847,1
447,1,2,4,1,1,-1.4960971617398442,-2.2237230469381304,-1.9904098950898848,0
448,1,1,2,0,1,-0.7069246513721343,-0.7242000547796935,-0.6838662760010189,0
449,1,3,1,1,1,1.1344778728191887,0.843483073385945,0.622677343087847,1
450,1,2,5,1,1,0.3453053624514788,0.025561441299524888,-0.487884733137689,1
451,1,1,4,1,1,0.5425984900434063,-0.31523923873648346,0.2307142573611872,1
452,1,1,4,1,0,1.331771000411116,0.4345222573427349,0.622677343087847,1
453,0,1,2,1,1,0.01648348313159972,-0.45155951075088685,0.034732714497857316,0
454,1,4,5,1,0,2.186707886642802,1.7977249774867683,1.4719306954956097,1
455,0,1,4,0,0,-0.18080964446032774,0.9798033454003483,0.8186588859511768,0
456,0,1,5,1,0,-0.7069246513721343,-0.11075883071487846,0.16538707640674388,0
457,0,3,0,0,1,0.47683411417943045,1.3887641614435584,1.341276333586723,1
458,0,1,0,0,1,0.14801223485955137,1.04796348140755,0.9493132478600633,0
459,0,2,1,0,1,-1.233039658283941,-1.678441958880517,-0.8145206379099055,0
460,1,3,5,1,1,-0.838453403100086,-1.2013210068301052,-1.0758293617276786,0
461,0,3,4,0,0,-0.7726890272361101,-0.17891896672208013,0.10005989545230061,0
462,1,2,4,1,1,1.331771000411116,1.1161236174147517,1.07996760976895,1
463,0,0,2,1,0,0.2137766107235272,0.16188171331392823,0.6880045240422902,1
464,1,4,2,1,1,-0.838453403100086,-1.2013210068301052,-1.5331196284087816,0
465,0,1,4,1,1,-1.233039658283941,-0.5197196467580885,-0.5532119140921323,0
466,1,3,1,1,1,-0.11504526859635192,-0.9968405988085002,-0.7491934569554621,0
467,0,1,5,0,1,-0.44386714791623105,0.16188171331392823,0.622677343087847,0
468,1,1,0,1,0,0.7398916176353337,0.2982019853283316,0.42669580022451703,1
469,1,2,4,1,1,0.4110697383154546,-0.11075883071487846,-0.7491934569554621,1
470,0,3,2,1,0,1.0029491210912371,1.3887641614435584,1.7985666002678262,1
471,0,2,5,0,1,-3.2717353100671915,-2.291883182945332,-2.6436817046343175,0
472,0,0,0,0,0,-0.7069246513721343,-0.042598694707676785,0.6880045240422902,0
473,0,0,4,1,1,-1.167275282419965,-0.9968405988085002,-1.2064837236365653,0
474,1,0,5,1,1,0.14801223485955137,-0.17891896672208013,-0.7491934569554621,0
475,1,0,2,1,1,1.0687134969552128,0.6390026653643399,0.10005989545230061,1
476,1,2,0,1,1,0.8056559934993096,0.6390026653643399,0.42669580022451703,1
477,1,3,1,0,1,0.2137766107235272,-0.38339937474368513,-0.4225575521832457,1
478,0,2,0,1,0,0.08224785899557555,0.4345222573427349,0.36136861927007374,0
479,1,1,1,1,1,1.2660066245471404,0.6390026653643399,0.4920229811789603,1
480,0,0,2,1,0,-0.18080964446032774,0.9116432093931467,1.0146404288145066,0
481,0,4,1,1,1,0.674127241771358,0.5708425293571383,0.8186588859511768,1
482,1,3,2,1,1,0.3453053624514788,-0.7242000547796935,-0.3572303712288024,1
483,0,1,5,0,1,-1.6276259134677957,-0.9286804628012986,-0.7491934569554621,0
484,0,4,0,1,1,-0.0492808927323761,0.5026823933499366,0.36136861927007374,0
485,1,2,0,1,1,-1.167275282419965,-1.473961550858912,-1.598446809363225,0
486,0,2,1,1,1,0.2137766107235272,1.4569242974507601,1.27594915263228,1
487,0,2,5,1,1,-1.1015109065559892,0.09372157730672656,-0.4225575521832457,0
488,0,0,3,1,1,0.8056559934993096,1.4569242974507601,1.0146404288145066,1
489,0,1,2,1,1,-0.3123383961882794,-0.5197196467580885,-0.8145206379099055,0
490,0,2,3,1,1,0.01648348313159972,0.16188171331392823,0.16538707640674388,0
491,0,3,5,1,1,-1.4960971617398442,0.09372157730672656,-0.22657600931991584,0
492,0,1,5,0,1,-1.2988040341479168,-0.042598694707676785,-0.487884733137689,0
493,1,0,5,0,0,-1.2988040341479168,-0.8605203267940968,-1.141156542682122,0
494,0,3,1,0,1,-0.0492808927323761,-0.11075883071487846,0.10005989545230061,0
495,1,3,0,1,1,1.2002422486831645,0.4345222573427349,0.10005989545230061,1
496,0,4,0,0,1,0.14801223485955137,0.4345222573427349,0.2307142573611872,0
497,0,3,5,1,1,-1.167275282419965,-1.473961550858912,-1.4024652664998951,0
498,0,2,2,1,0,-1.56186153760382,-0.5878797827652902,-0.16124882836547255,0
499,0,4,5,1,1,-0.24657402032430356,0.4345222573427349,0.36136861927007374,0
500,0,3,5,1,0,-1.1015109065559892,-0.7242000547796935,-0.8145206379099055,0
501,1,1,2,0,1,-1.3645684100118924,-1.6102818228733153,-1.7944283522265547,0
502,0,1,5,1,1,-1.1015109065559892,-0.9968405988085002,-1.2718109045910084,0
503,0,4,0,1,1,-0.9042177789640617,-0.9286804628012986,-0.8145206379099055,0
504,1,2,3,1,1,1.0687134969552128,0.7071628013715416,0.622677343087847,1
505,0,2,2,1,1,0.47683411417943045,0.843483073385945,0.36136861927007374,1
506,0,3,4,0,1,0.674127241771358,1.3206040254363567,1.2106219716778366,1
507,1,2,5,1,0,0.47683411417943045,0.025561441299524888,0.29604143831563046,1
508,0,1,4,1,0,0.5425984900434063,0.5026823933499366,0.7533317049967335,1
509,1,4,5,1,1,1.0029491210912371,-0.17891896672208013,-0.4225575521832457,1
510,0,1,0,0,1,-0.5096315237802068,0.5026823933499366,0.10005989545230061,0
511,0,2,2,1,1,0.4110697383154546,0.36636212133553325,0.4920229811789603,1
512,1,3,2,1,1,0.8056559934993096,0.4345222573427349,-0.030594466456585978,1
513,1,1,2,1,1,0.3453053624514788,-0.042598694707676785,-0.4225575521832457,1
514,0,4,5,0,0,-0.6411602755081585,-0.2470791027292818,-0.22657600931991584,0
515,1,4,2,0,1,-0.11504526859635192,-0.9968405988085002,-0.945174999818792,0
516,1,3,5,1,1,0.14801223485955137,-0.5197196467580885,-0.3572303712288024,0
517,0,1,0,0,1,-0.0492808927323761,0.7753229373787432,0.622677343087847,0
